undefined || info || return Customer List || undefined | data [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Thu Jun 02 2022 05:21:27 GMT+0200 (Eastern European Standard Time) || info || return Customer List || undefined | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Thu Jun 02 2022 05:22:37 GMT+0200 (Eastern European Standard Time) || info || return Customer List| data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:15:49 GMT+0200 (Eastern European Standard Time) || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:17:55 GMT+0200 (Eastern European Standard Time) || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:20:09 GMT+0200 (Eastern European Standard Time) || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:21:21 GMT+0200 (Eastern European Standard Time) || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:23:06 GMT+0200 (Eastern European Standard Time) || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:24:34 GMT+0200 (Eastern European Standard Time) || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:25:18 GMT+0200 (Eastern European Standard Time) || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
Sun Jun 05 2022 09:27:22 GMT+0200 (Eastern European Standard Time) || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: 'Sun Jun 05 2022 09:27:22 GMT+0200 (Eastern European Standard Time)' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','Sun Jun 05 2022 09:27:22 GMT+0200 (Eastern European Standard Time)' , 'Female', '01208944100')"}
Sun Jun 05 2022 09:28:18 GMT+0200 (Eastern European Standard Time) || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: 'Sun Jun 05 2022 09:28:18 GMT+0200 (Eastern European Standard Time)' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','Sun Jun 05 2022 09:28:18 GMT+0200 (Eastern European Standard Time)' , 'Female', '01208944100')"}
Sun Jun 05 2022 09:28:50 GMT+0200 (Eastern European Standard Time) || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: 'Sun Jun 05 2022 09:28:50 GMT+0200 (Eastern European Standard Time)' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','Sun Jun 05 2022 09:28:50 GMT+0200 (Eastern European Standard Time)' , 'Female', '01208944100')"}
Sun Jun 05 2022 09:29:52 GMT+0200 (Eastern European Standard Time) || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: 'Sun Jun 05 2022 09:29:52 GMT+0200 (Eastern European Standard Time)' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','Sun Jun 05 2022 09:29:52 GMT+0200 (Eastern European Standard Time)' , 'Female', '01208944100')"}
Sun Jun 05 2022 09:29:57 GMT+0200 (Eastern European Standard Time) || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: 'Sun Jun 05 2022 09:29:57 GMT+0200 (Eastern European Standard Time)' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','Sun Jun 05 2022 09:29:57 GMT+0200 (Eastern European Standard Time)' , 'Female', '01208944100')"}
Sun Jun 05 2022 09:29:58 GMT+0200 (Eastern European Standard Time) || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: 'Sun Jun 05 2022 09:29:58 GMT+0200 (Eastern European Standard Time)' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','Sun Jun 05 2022 09:29:58 GMT+0200 (Eastern European Standard Time)' , 'Female', '01208944100')"}
Sun Jun 05 2022 09:29:59 GMT+0200 (Eastern European Standard Time) || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: 'Sun Jun 05 2022 09:29:59 GMT+0200 (Eastern European Standard Time)' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','Sun Jun 05 2022 09:29:59 GMT+0200 (Eastern European Standard Time)' , 'Female', '01208944100')"}
6/5/2022, 9:34:22 AM || error || Error Adding Customer | data : {"code":"ER_TRUNCATED_WRONG_VALUE","errno":1292,"sqlMessage":"Incorrect datetime value: '6/5/2022, 9:34:22 AM' for column 'customer_on_created' at row 1","sqlState":"22007","index":0,"sql":"INSERT INTO customer (customer_name, customer_email, customer_username, customer_password, customer_city, customer_country,customer_on_created ,gender, mobile) VALUE ('hany', 'hany@gmail.com', 'hany', '123456789', 'elmenufia', 'egypt','6/5/2022, 9:34:22 AM' , 'Female', '01208944100')"}
6/5/2022, 9:34:56 AM || info || Info Return Customer List | data : [{"customer_id":1,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed@gmail.com","customer_username":"mohamed123","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":5,"customer_name":"mohamed Abdel nasser","customer_email":"mohamed1@gmail.com","customer_username":"mohamed","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Male","mobile":"01208944100"},{"customer_id":6,"customer_name":"Manar","customer_email":"Manar@gmail.com","customer_username":"Manar","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":8,"customer_name":"yasmine","customer_email":"yasmine@gmail.com","customer_username":"yasmine","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":10,"customer_name":"hend","customer_email":"hend@gmail.com","customer_username":"hend","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":14,"customer_name":"yousef","customer_email":"yousef@gmail.com","customer_username":"yousef","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":15,"customer_name":"mohand","customer_email":"mohand@gmail.com","customer_username":"mohand","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":null,"customer_on_update":null,"gender":"Female","mobile":"01208944100"},{"customer_id":20,"customer_name":"saif","customer_email":"saif@gmail.com","customer_username":"saif","customer_password":"123456789","customer_admin":0,"customer_city":"elmenufia","customer_country":"egypt","customer_on_created":"2022-06-02T03:57:26.000Z","customer_on_update":null,"gender":"Female","mobile":"01208944100"}]
